

Délka, síla, úhel
(106834164188.5272, 5.662576292651967e+22, 2.0923428214008197)

Délka, síla, úhel
(148825279291.8038, 3.5806803291266905e+22, -0.639881176113907)

Délka, síla, úhel
(96245235984.76425, 2.750594400492329e+16, -3.002361829401334)

Délka, síla, úhel
(124513436060.69647, 8487224373028004.0, -1.0063273101934076)

Délka, síla, úhel
(66262764869.42044, 4.4212008787070694e+17, 0.05687910132989671)

Délka, síla, úhel
(227587017728.2713, 1.6377405180760052e+21, -0.33817921863829686)

Délka, síla, úhel
(98108397438.06544, 2.647114179921667e+16, 0.15770066970785854)

Délka, síla, úhel
(186156660327.66617, 406127186204195.25, -0.5159404299750839)

Délka, síla, úhel
(162374948734.25552, 7875214666478011.0, 0.1056559944780156)

Délka, síla, úhel
(55242236981.87452, 1.4355245763040557e+22, 0.3001747449106513)

Délka, síla, úhel
(125425819504.21, 8364196460060320.0, 2.115894267061209)

Délka, síla, úhel
(186515200489.2229, 404567281703653.8, 2.6146345239076436)

Délka, síla, úhel
(108965897244.40952, 9030927129213914.0, 1.5749720299367047)

Délka, síla, úhel
(106834155018.89561, 5.662577264695798e+22, -1.0492499053315005)

Délka, síla, úhel
(64601312524.97809, 4.6515390426482157e+17, -3.1150223440136653)

Délka, síla, úhel
(161471428243.91284, 7963593461557022.0, -3.0475349478965845)

Délka, síla, úhel
(104854662512.32556, 9752995929797242.0, -1.5781596742073423)

Délka, síla, úhel
(148807117762.42154, 3.581554408275527e+22, 2.4843279988422258)

Délka, síla, úhel
(227574942180.74158, 1.6379143257717887e+21, 2.7942561340854555)

Délka, síla, úhel
(55364867441.04334, 1.4291723862903859e+22, -2.919018586918556)

Délka, síla, úhel
(106812074848.1949, 5.664918640349178e+22, 2.063659723114675)

Délka, síla, úhel
(148807105934.57166, 3.5815549776312614e+22, -0.6572646794426763)

Délka, síla, úhel
(97114937055.3197, 2.7015497640854628e+16, -3.0026610262343914)

Délka, síla, úhel
(121277375936.12709, 8946198629213565.0, -1.0167649044714093)

Délka, síla, úhel
(67342781463.726265, 4.280527129249162e+17, 0.04731634309695089)

Délka, síla, úhel
(227574929795.6434, 1.6379145040491611e+21, -0.34733651903128454)

Délka, síla, úhel
(99008135759.98682, 2.599221385372297e+16, 0.15691608284634492)

Délka, síla, úhel
(183409598602.62326, 418384030608666.5, -0.5109384556623423)

Délka, síla, úhel
(164290861193.71432, 7692608713187372.0, 0.10142226174415475)

Délka, síla, úhel
(55364857071.50599, 1.4291729216429045e+22, 0.22257418900702858)

Délka, síla, úhel
(122173929014.81387, 8815380007809939.0, 2.104889144513314)

Délka, síla, úhel
(183739201529.4757, 416884329809840.94, 2.619443754910078)

Délka, síla, úhel
(106377086627.88611, 9475832000970562.0, 1.5382556179990365)

Délka, síla, úhel
(106812065552.22495, 5.664919626397252e+22, -1.07793300710101)

Délka, síla, úhel
(65665165675.691025, 4.5020391303115136e+17, -3.1238973036574555)

Délka, síla, úhel
(163377859595.04553, 7778825882894367.0, -3.051606115065657)

Délka, síla, úhel
(102229839999.09172, 1.0260255468228798e+16, -1.613582974272923)

Délka, síla, úhel
(148789168510.81714, 3.582418585412233e+22, 2.466940274019511)

Délka, síla, úhel
(227562804819.85397, 1.638089051052156e+21, 2.7850978585067665)

Délka, síla, úhel
(55495924711.84932, 1.4224301878766618e+22, -2.9962637070106846)

Délka, síla, úhel
(106791030545.77055, 5.667151524640738e+22, 2.034965041298555)

Délka, síla, úhel
(148789156378.77798, 3.5824191696220694e+22, -0.6746524053235581)

Délka, síla, úhel
(97999041135.94179, 2.653025260847158e+16, -3.0031900007151284)

Délka, síla, úhel
(118115727945.70122, 9431541020392146.0, -1.025312934011141)

Délka, síla, úhel
(68432572090.11448, 4.145277670080247e+17, 0.037334971885418636)

Délka, síla, úhel
(227562792098.02567, 1.638089234205896e+21, -0.3564947943992283)

Délka, síla, úhel
(99921360210.29033, 2.551927683466706e+16, 0.15590719482645457)

Délka, síla, úhel
(180889758547.59494, 430121609421369.44, -0.5046115174400595)

Délka, síla, úhel
(166225862066.3905, 7514554990431300.0, 0.09685352437227716)

Délka, síla, úhel
(55495913633.387794, 1.4224307557865724e+22, 0.14532905930708695)

Délka, síla, úhel
(118991840779.12645, 9293167257477786.0, 2.0957420048335424)

Délka, síla, úhel
(181187613081.6466, 428708616929514.7, 2.6255863461588)

Délka, síla, úhel
(103772066217.98753, 9957552578209426.0, 1.5022972233713787)

Délka, síla, úhel
(106791021132.41959, 5.667152523730139e+22, -1.1066276924392273)

Délka, síla, úhel
(66739741474.83404, 4.3582316880884614e+17, -3.133217077860761)

Délka, síla, úhel
(165304030280.29263, 7598599772266926.0, -3.0560163009989383)

Délka, síla, úhel
(99595414781.7404, 1.0810227835411154e+16, -1.6481472906244)

Délka, síla, úhel
(148771448563.06702, 3.583272029420293e+22, 2.4495483781691236)

Délka, síla, úhel
(227550618715.58118, 1.6382645061540685e+21, 2.7759386038504164)

Délka, síla, úhel
(55634597008.07107, 1.4153480540732139e+22, -3.0731335862341287)

Délka, síla, úhel
(106771048974.75851, 5.669272870973469e+22, 2.006259335591718)

Délka, síla, úhel
(148771436128.4993, 3.5832726284121653e+22, -0.6920443022372524)

Délka, síla, úhel
(98897111844.11461, 2.6050605390451196e+16, -3.00394632629348)

Délka, síla, úhel
(115044301248.33333, 9941865842219004.0, -1.0318817332283463)

Délka, síla, úhel
(69531549961.36024, 4.015277202282993e+17, 0.02695078447108533)

Délka, síla, úhel
(227550605658.33478, 1.638264694166962e+21, -0.365654048825613)

Délka, síla, úhel
(100847651658.32642, 2.5052637741103504e+16, 0.15467679007872231)

Délka, síla, úhel
(178615947972.52945, 441142352216650.44, -0.49704042652866615)

Délka, síla, úhel
(168178593413.7174, 7341064214891455.0, 0.09195801334629188)

Délka, síla, úhel
(55634585249.42592, 1.4153486523549199e+22, 0.06845916946115058)

Délka, síla, úhel
(115895100516.57204, 9796432866762602.0, 2.0885442433102184)

Délka, síla, úhel
(178879394692.0395, 439843913954563.7, 2.6329845970443535)

Délka, síla, úhel
(101155127298.77138, 1.0479431774461528e+16, 1.467155720858863)

Délka, síla, úhel
(106771039453.20975, 5.669273882113958e+22, -1.1353334017031942)

Délka, síla, úhel
(67824406420.79327, 4.2199504429759565e+17, 3.140220234416797)

Délka, síla, úhel
(167248562967.69043, 7422935125288240.0, -3.060757289854275)

Délka, síla, úhel
(96955917575.97272, 1.1406828048671542e+16, -1.6817856183399142)

Délka, síla, úhel
(148753963355.8488, 3.5841144666215747e+22, 2.432152364145387)

Délka, síla, úhel
(227538384894.93655, 1.6384406766313357e+21, 2.766778366113967)

Délka, síla, úhel
(55780027472.2843, 1.4079774446897905e+22, 3.13357412467961)

Délka, síla, úhel
(106752146953.66861, 5.671280703239364e+22, 1.977543175895497)

Délka, síla, úhel
(148753950620.63705, 3.5841150803122814e+22, -0.7094403173286639)

Délka, síla, úhel
(99808720579.3351, 2.5576909152037444e+16, -3.004927395331853)

Délka, síla, úhel
(112079477615.72331, 1.0474804435490426e+16, -1.03639116445442)

Délka, síla, úhel
(70639154856.92627, 3.890347223121628e+17, 0.016179081743756554)

Délka, síla, úhel
(227538371503.87186, 1.6384408694820236e+21, -0.37481428631284225)

Délka, síla, úhel
(101786599186.9731, 2.459256507857353e+16, 0.15322779311316892)

Délka, síla, úhel
(176605373582.07086, 451243950629056.06, -0.48832840575218106)

Délka, síla, úhel
(170147735398.2013, 7172129265961077.0, 0.08674398343005375)

Délka, síla, úhel
(55780015066.877464, 1.4079780709547687e+22, -0.0080184383865898)

Délka, síla, úhel
(112899837885.47456, 1.0323132057067412e+16, 2.083378912470627)

Délka, síla, úhel
(176831955302.57077, 450088298347355.94, 2.641538467558083)

Délka, síla, úhel
(98530652909.12688, 1.104512957730435e+16, 1.4328942603729193)

Délka, síla, úhel
(106752137333.32481, 5.6712817254141685e+22, -1.1640495649878895)

Délka, síla, úhel
(68918555896.4381, 4.0870223868644486e+17, 3.13006014118737)

Délka, síla, úhel
(169210118723.10083, 7251833001355306.0, -3.065820825632897)

Délka, síla, úhel
(94315992194.9575, 1.2054324011306764e+16, -1.714425867656716)

Délka, síla, úhel
(148736718256.89838, 3.584945626438753e+22, 2.414752286123419)

Délka, síla, úhel
(227526104389.23615, 1.6386175479677114e+21, 2.757617141376395)

Délka, síla, úhel
(55931330868.976814, 1.4003701296606287e+22, 3.0575030498563387)

Délka, síla, úhel
(106734340408.75044, 5.673173146439276e+22, 1.948817141868194)

Délka, síla, úhel
(148736705223.15128, 3.5849462547339232e+22, -0.7268403964219837)

Délka, síla, úhel
(100733446758.27711, 2.510947598030382e+16, -3.006130438950402)

Délka, síla, úhel
(109238134977.62206, 1.102680173753424e+16, -1.0387747959880382)

Délka, síla, úhel
(71754851793.76915, 3.770307835176428e+17, 0.005034659558780758)

Délka, síla, úhel
(227526090666.23737, 1.6386177456307327e+21, -0.38397551078199244)

Délka, síla, úhel
(102737800234.43007, 2.413929113957719e+16, 0.15156325092219317)

Délka, síla, úhel
(174873295595.3455, 460227145462061.44, -0.4786007381569753)

Délka, síla, úhel
(172132005738.52722, 7007727345862401.0, 0.08121968154285664)

Délka, síla, úhel
(55931317854.643105, 1.4003707813486993e+22, -0.08408952568997427)

Délka, síla, úhel
(110022700820.52188, 1.08700994182176e+16, 2.0803167887937595)

Délka, síla, úhel
(175060808302.7319, 459241748210500.7, 2.6511258071665518)

Délka, síla, úhel
(95903125469.21596, 1.1658643283004352e+16, 1.3995807219270124)

Délka, síla, úhel
(106734330699.22649, 5.6731741786060165e+22, -1.1927756026313383)

Délka, síla, úhel
(70021612783.9425, 3.9592701450043546e+17, 3.1195035814328214)

Délka, síla, úhel
(171187396517.83084, 7085277765157036.0, -3.071198645755143)

Délka, síla, úhel
(91680409700.06444, 1.2757349267351196e+16, -1.7459903620209456)

Délka, síla, úhel
(148719718563.26364, 3.585765241497706e+22, 2.397348199583566)

Délka, síla, úhel
(227513778234.01465, 1.6387951055779586e+21, 2.748454925798337)

Délka, síla, úhel
(56087600530.62862, 1.3925776583166691e+22, 2.9818499293414007)

Délka, síla, úhel
(106717644357.57683, 5.674948429228049e+22, 1.920081822406713)

Délka, síla, úhel
(148719705233.31277, 3.5857658842918334e+22, -0.7442444840362535)

Délka, síla, úhel
(101670878004.1069, 2.4648579157701784e+16, -3.0075525458305266)

Délka, síla, úhel
(106537534830.8826, 1.1592919836288964e+16, -1.038984770669)

Délka, síla, úhel
(72878129738.20627, 3.654979255507287e+17, -0.006468195341429391)

Délka, síla, úhel
(227513764181.2456, 1.6387953080238187e+21, -0.3931377260725626)

Délka, síla, úhel
(103700860697.56087, 2.369301426994128e+16, 0.14968631643698413)

Délka, síla, úhel
(173432699653.91254, 467904531861161.3, -0.4680034664067185)

Délka, síla, úhel
(174130159067.57336, 6847821974098368.0, 0.07539331893377887)

Délka, síla, úhel
(56087586949.32306, 1.3925783327270337e+22, -0.15974265951716224)

Délka, síla, úhel
(107280756513.75104, 1.1432848929909212e+16, 2.0794117415094457)

Délka, síla, úhel
(173579241539.8963, 467114821428973.9, 2.6616035168493517)

Délka, síla, úhel
(93277138684.99979, 1.2324323954680552e+16, 1.367288202289546)

Délka, síla, úhel
(106717634568.6913, 5.674949470319773e+22, -1.221510925732983)

Délka, síla, úhel
(71133026109.21269, 3.836513977651948e+17, 3.108565683953958)

Délka, síla, úhel
(173179132629.62094, 6923239161789639.0, -3.076882510690772)

Délka, síla, úhel
(89054087460.30016, 1.3520906853927512e+16, -1.7763953200679414)

Délka, síla, úhel
(148702969499.57736, 3.5865730477292157e+22, 2.3799401612953592)

Délka, síla, úhel
(227501407468.93988, 1.6389733348089366e+21, 2.739291715622339)

Délka, síla, úhel
(56247915112.10217, 1.3846508807240538e+22, 2.906623415787807)

Délka, síla, úhel
(106702072893.50417, 5.6766048863348045e+22, 1.8913378151155509)

Délka, síla, úhel
(148702955875.9749, 3.5865737049057637e+22, -0.7616525234014038)

Délka, síla, úhel
(102620610293.45073, 2.419445544524601e+16, -3.0091906799641484)

Délka, síla, úhel
(103995165585.17091, 1.216667250506448e+16, -1.0369972709278625)

Délka, síla, úhel
(74008500363.86594, 3.544183062405412e+17, -0.018315705174488245)

Délka, síla, úhel
(227501393088.83743, 1.638973542004197e+21, -0.4023009359422221)

Délka, síla, úhel
(104675395000.0737, 2.3253901103218704e+16, 0.14760023302850844)

Délka, síla, úhel
(172294003154.20908, 474109761213071.06, -0.45670109136488285)

Délka, síla, úhel
(176140986211.38443, 6692364819105994.0, 0.06927304686149284)

Délka, síla, úhel
(56247901009.58882, 1.3846515750454283e+22, -0.23496918714513793)

Délka, síla, úhel
(104691351116.02505, 1.2005396561421656e+16, 2.080695469250073)

Délka, síla, úhel
(172398019183.12616, 473537827291742.3, 2.6728097056138718)

Délka, síla, úhel
(90657414112.53738, 1.3046886433214938e+16, 1.3360955255288702)

Délka, síla, úhel
(106702063035.26993, 5.676605935261163e+22, -1.2502549366846913)

Délka, síla, úhel
(72252269723.95856, 3.7185734577454746e+17, 3.097261067736564)

Délka, síla, úhel
(175184099956.07172, 6765674227193163.0, -3.082864229939182)

Délka, síla, úhel
(86442113467.32887, 1.435035957374792e+16, -1.8055503381593019)

Délka, síla, úhel
(148686476216.35086, 3.587368784469907e+22, 2.362528229300997)

Délka, síla, úhel
(227488993137.7261, 1.6391522209407091e+21, 2.730127507173106)

Délka, síla, úhel
(56411345084.004745, 1.3766395257216295e+22, 2.831829431496182)

Délka, síla, úhel
(106687639171.03542, 5.678140960852419e+22, 1.8625857257638034)

Délka, síla, úhel
(148686462301.8662, 3.5873694559014476e+22, -0.779064456474765)

Délka, síla, úhel
(103582248064.43285, 2.374730735397827e+16, -3.011041697347263)

Délka, síla, úhel
(101628534737.83583, 1.2739922660637718e+16, -1.0328183789484464)

Délka, síla, úhel
(75145496859.23662, 3.437743213895411e+17, -0.0304945974671397)

Délka, síla, úhel
(227488978432.9923, 1.639152432848099e+21, -0.4114651440665532)

Délka, síla, úhel
(105661026128.70515, 2.2822088748108452e+16, 0.14530832003628205)

Délka, síla, úhel
(171464813332.28906, 478706360897909.4, -0.444873300038456)

Délka, síla, úhel
(178163313405.17166, 6541297371998256.0, 0.0628669354920463)

Délka, síla, úhel
(56411330509.532265, 1.3766402370609045e+22, -0.30976318620028925)

Délka, síla, úhel
(102271920710.16579, 1.2580134811562698e+16, 2.0841717680030776)

Délka, síla, úhel
(171525132746.85587, 478369731393416.1, 2.6845668235402824)

Délka, síla, úhel
(88048822736.92116, 1.383140917721626e+16, 1.306087765126885)

Délka, síla, úhel
(106687629253.64922, 5.678142016500947e+22, -1.2790070297137532)

Délka, síla, úhel
(73378841031.4405, 3.6052688642736403e+17, 3.0856038398491323)

Délka, síla, úhel
(177201107257.5366, 6612529037914803.0, -3.089135684650863)

Délka, síla, úhel
(83849776195.62256, 1.52514003317113e+16, -1.833357897926971)

Délka, síla, úhel
(148670243788.28955, 3.588152194562308e+22, 2.3451124628983653)

Délka, síla, úhel
(227476536288.0458, 1.639331749187678e+21, 2.7209622968577585)

Délka, síla, úhel
(56576958908.23428, 1.3685918380990354e+22, 2.757471239570402)

Délka, síla, úhel
(106674355392.11034, 5.679555206390459e+22, 1.833826167730866)

Délka, síla, úhel
(148670229585.90497, 3.5881528801107196e+22, -0.7964802239580471)

Délka, síla, úhel
(104555404289.09572, 2.3307305386452508e+16, -3.0131023616256836)

Délka, síla, úhel
(99454904925.47346, 1.3302881011715294e+16, -1.0264899987889566)

Délka, síla, úhel
(76288672787.08284, 3.335486868779866e+17, -0.04299209854424499)

Délka, síla, úhel
(227476521261.63934, 1.639331965766214e+21, -0.42063035403878996)

Délka, síla, úhel
(106657385640.4295, 2.239768691650876e+16, 0.14281395930157045)

Délka, síla, úhel
(170949752884.0348, 481595328531276.7, -0.43271084419467587)

Délka, síla, úhel
(180196001460.55136, 6394552468795276.0, 0.056182955736377264)

Délka, síla, úhel
(56576943914.20329, 1.3685925635079998e+22, -0.38412139350364816)

Délka, síla, úhel
(100039747783.323, 1.3147795588273456e+16, 2.089810617719157)

Délka, síla, úhel
(170965617297.19128, 481505955323879.6, 2.6966856633263174)

Délka, síla, úhel
(85456411881.26712, 1.468331882173195e+16, 1.2773567590859136)

Délka, síla, úhel
(106674345425.94186, 5.679556267627936e+22, -1.307766591437181)

Délka, síla, úhel
(74512259760.24132, 3.4964223276142336e+17, 3.073607597255725)

Délka, síla, úhel
(179228998344.58405, 6463740305951647.0, -3.0956888471736237)

Délka, síla, úhel
(81282600208.90485, 1.6229994035628154e+16, -1.8597129337658966)

Délka, síla, úhel
(148654277212.6308, 3.588923024454015e+22, 2.3276929226235916)

Délka, síla, úhel
(227464037971.4406, 1.639511904699729e+21, 2.7117960811660913)

Délka, síla, úhel
(56743828851.43675, 1.3605542753809828e+22, 2.6835495331327235)

Délka, síla, úhel
(106662232793.34659, 5.680846289086132e+22, 1.8050597614415365)

Délka, síla, úhel
(148654262725.53638, 3.58892372397071e+22, -0.8138997653147745)

Délka, síla, úhel
(105539700513.38824, 2.287459023287013e+16, -3.01536935870892)

Délka, síla, úhel
(97490972721.12396, 1.3844246150418876e+16, -1.018095363623625)

Délka, síla, úhel
(77437600996.97246, 3.237245037764755e+17, -0.055795924709515596)

Délka, síla, úhel
(227464022626.5667, 1.6395121259048586e+21, -0.429796569369553)

Délka, síla, úhel
(107664113643.5666, 2.198077998220265e+16, 0.14012058267627445)

Délka, síla, úhel
(170750365553.79892, 482720714948027.7, -0.42041077883413913)

Délka, síla, úhel
(182237944896.50906, 6252055668630464.0, 0.04922896376108459)

Délka, síla, úhel
(56743813493.06356, 1.360555011880765e+22, -0.45804311585657154)

Délka, síla, úhel
(98011660660.89926, 1.369754147757309e+16, 2.0975425156453893)

Délka, síla, úhel
(170721445777.96515, 482884272106437.9, 2.7089700335706173)

Délka, síla, úhel
(82885437700.1259, 1.5608352549993912e+16, 1.2500015909841944)

Délka, síla, úhel
(106662222788.9265, 5.6808473547600665e+22, -1.3365330014266046)

Délka, síla, úhel
(75652066789.01337, 3.391858759696748e+17, 3.061285431849544)

Délka, síla, úhel
(181266651223.34393, 6319236825706516.0, -3.1025157977964377)

Délka, síla, úhel
(78746387577.68752, 1.7292279892951732e+16, -1.8845025090720289)

Délka, síla, úhel
(148638581407.50537, 3.5896810242958596e+22, 2.3102696702331538)

Délka, síla, úhel
(227451499243.23013, 1.639692672563414e+21, 2.7026288566708345)

Délka, síla, úhel
(56911036404.18534, 1.3525712629747302e+22, 2.61006253938572)

Délka, síla, úhel
(106651281634.25298, 5.682012989468184e+22, 1.7762871337912571)

Délka, síla, úhel
(148638566639.09332, 3.589681737622048e+22, -0.831323018788175)

Délka, síla, úhel
(106534766867.7697, 2.2449274909150764e+16, -3.0178393103748795)

Délka, síla, úhel
(95752494678.79456, 1.4351520786999752e+16, -1.0077635193195178)

Délka, síla, úhel
(78591872591.32979, 3.142853089126901e+17, -0.06889427159300757)

Délka, síla, úhel
(227451483583.3307, 1.639692898347153e+21, -0.43896379348658177)

Délka, síla, úhel
(108680858755.50308, 2.157142896232515e+16, 0.13723166047444016)

Délka, síla, úhel
(170865109199.0524, 482072595076414.94, -0.40817134033701014)

Délka, síla, úhel
(184288071044.99396, 6113726496142792.0, 0.04201268791950682)

Délka, síla, úhel
(56911020739.16579, 1.3525720075777237e+22, -0.5315301259795273)

Délka, síla, úhel
(96203678375.62512, 1.4217222630776748e+16, 2.107253622182829)

Délka, síla, úhel
(170791509691.8914, 482488165502309.4, 2.7212218335315814)

Délka, síla, úhel
(80341403415.77542, 1.6612489096923354e+16, 1.2241289986198582)

Délka, síla, úhel
(106651271602.2605, 5.682014058408354e+22, -1.3653056327830313)

Délka, síla, úhel
(76797823023.99838, 3.2914065984905306e+17, 3.0486499381047873)

Délka, síla, úhel
(183312977210.39734, 6178940780979486.0, -3.109608738950934)

Délka, síla, úhel
(76247264964.94731, 1.8444419730874548e+16, -1.9076056679890814)

Délka, síla, úhel
(148623161210.32242, 3.5904259480390572e+22, 2.2928427686855457)

Délka, síla, úhel
(227438921162.42084, 1.6398740378031308e+21, 2.69346062002792)

Délka, síla, úhel
(57077677285.01582, 1.3446850050255198e+22, 2.5370061354163442)

Délka, síla, úhel
(106641511186.43549, 5.683054204168936e+22, 1.7475089175622514)

Délka, síla, úhel
(148623146164.18082, 3.590426675006038e+22, -0.8487499214195078)

Délka, síla, úhel
(107540242051.32576, 2.2031446826644416e+16, -3.0205087868935845)

Délka, síla, úhel
(94253872367.23094, 1.4811522944651646e+16, -0.9956720897870147)

Délka, síla, úhel
(79751095944.76237, 3.052151130520639e+17, -0.08227580207216904)

Délka, síla, úhel
(227438905191.16306, 1.639874268114228e+21, -0.44813202973446375)

Délka, síla, úhel
(109707278039.58131, 2.1169673415679e+16, 0.13415069082996983)

Délka, síla, úhel
(171289437862.67325, 479687114082806.5, -0.39618678527244755)

Délka, síla, úhel
(186345339140.5962, 5979479556696324.0, 0.03454171786486092)

Délka, síla, úhel
(57077661373.19297, 1.3446857547546454e+22, -0.6045865467086723)

Délka, síla, úhel
(94630610159.32443, 1.4693824180184176e+16, 2.1187823888708843)

Délka, síla, úhel
(171171688537.33704, 480347296404570.7, 2.7332462134101747)

Délka, síla, úhel
(77830103306.3846, 1.7701836399512212e+16, 1.19985365700704)

Délka, síla, úhel
(106641501137.68544, 5.683055275189003e+22, -1.3940838527207071)

Délka, síla, úhel
(77949108330.1762, 3.194898393115762e+17, 3.03571322282687)

Délka, síla, úhel
(185366920027.35345, 6042768920480896.0, -3.1169600071163166)

Délka, síla, úhel
(73791735926.70029, 1.9692374313990064e+16, -1.9288935522012858)

Délka, síla, úhel
(148608021376.1781, 3.5911575535313146e+22, 2.27541228212251)

Délka, síla, úhel
(227426304791.61234, 1.6400559853823499e+21, 2.684291367976746)

Délka, síla, úhel
(57242866018.77647, 1.3369353472173213e+22, 2.46437397281385)

Délka, síla, úhel
(106632929723.81474, 5.68396894748005e+22, 1.7187257508313343)

Délka, síla, úhel
(148608006056.08438, 3.5911582939607785e+22, -0.8661804090668233)

Délka, síla, úhel
(108555773292.13725, 2.1621169785372572e+16, -3.023374318702581)

Délka, síla, úhel
(93007716281.58072, 1.5211083768770074e+16, -0.9820476303728414)

Délka, síla, úhel
(80914895775.88278, 2.96498428588929e+17, -0.09592963311301841)

Délka, síla, úhel
(227426288512.878, 1.6400562201664356e+21, -0.45730128137436266)

Délka, síla, úhel
(110743036923.54797, 2.0775533253659784e+16, 0.1308811899216026)

Délka, síla, úhel
(172015968096.082, 475643638192936.0, -0.384642515100566)

Délka, síla, úhel
(188408739402.4455, 5849225533257898.0, 0.0268234956225545)

Délka, síla, úhel
(57242849921.81471, 1.3369360991225882e+22, -0.6772187263784718)

Délka, síla, úhel
(93305626637.78415, 1.5114105584355232e+16, 2.131918369004257)

Délka, síla, úhel
(171855004143.92715, 476535056338809.6, 2.7448564945743548)

Délka, síla, úhel
(75357672226.48499, 1.888246058909792e+16, 1.1772982633073206)

Délka, síla, úhel
(106632919669.24413, 5.683970019379235e+22, -1.422867023159306)

Délka, síla, úhel
(79105520516.13824, 3.1021712528676346e+17, 3.0224869165545942)

Délka, síla, úhel
(187427454883.87436, 5910633610648926.0, -3.1245620826583638)

Délka, síla, úhel
(71386737521.57599, 2.104158580526875e+16, -1.9482299003349248)

Délka, síla, úhel
(148593166576.2872, 3.59187560261189e+22, 2.25797827584985)

Délka, síla, úhel
(227413651196.90417, 1.6402385002048292e+21, 2.6751210973404445)

Délka, síla, úhel
(57405740087.90578, 1.3293596869452315e+22, 2.392157608401832)

Délka, síla, úhel
(106625544513.87244, 5.684756352747935e+22, 1.6899382763701982)

Délka, síla, úhel
(148593150986.20145, 3.591876356316233e+22, -0.8836144164241473)

Délka, síla, úhel
(109581016286.48068, 2.1218485884635516e+16, -3.0264324071701743)

Délka, síla, úhel
(92024416320.04797, 1.5537887639282828e+16, -0.9671629989355062)

Délka, síla, úhel
(82082912270.4367, 2.8812028840544736e+17, -0.10984532182515945)

Délka, síla, úhel
(227413634614.7781, 1.6402387394045818e+21, -0.4664715515837457)

Délka, síla, úhel
(111787809101.79245, 2.038901046103349e+16, 0.12742668302447957)

Délka, síla, úhel
(173034718986.7781, 470059372332208.0, -0.37371077851581846)

Délka, síla, úhel
(190477292115.28006, 5722872073762853.0, 0.018865308414414507)

Délka, síla, úhel
(57405723868.973854, 1.3293604381176183e+22, -0.7494351080901175)

Délka, síla, úhel
(92239827813.03499, 1.5465399834103988e+16, 2.146403830965615)

Délka, síla, úhel
(172831850175.69748, 471163524750651.75, 2.7558785523476663)

Délka, síla, úhel
(72930640098.99959, 2.0160137315901484e+16, 1.1565933271472923)

Délka, síla, úhel
(106625534464.52658, 5.6847574243127455e+22, -1.4516545013236433)

Délka, síla, úhel
(80266674372.17671, 3.013067180662674e+17, 3.0089821862329234)

Délka, síla, úhel
(189493587556.659, 5782443774638313.0, -3.1324075978175587)

Délka, síla, úhel
(69039699680.19675, 2.249654110076865e+16, -1.9654720806517973)

Délka, síla, úhel
(148578601396.43744, 3.5925798612056026e+22, 2.240540816317824)

Délka, síla, úhel
(227400961447.80084, 1.6404215671158643e+21, 2.665949805026147)

Délka, síla, úhel
(57565463663.14343, 1.321992925749865e+22, 2.3203466386495766)

Délka, síla, úhel
(106619361809.94223, 5.685415673605133e+22, 1.6611471410389897)

Délka, síla, úhel
(148578585540.49515, 3.592580627988269e+22, -0.9010518770410816)

Délka, síla, úhel
(110615635119.27684, 2.0823417346546516e+16, -3.029679534485231)

Délka, síla, úhel
(91311752275.656, 1.5781372308719982e+16, -0.951331436659765)

Délka, síla, úhel
(83254800254.23657, 2.800662573400023e+17, -0.12401285097813859)

Délka, síla, úhel
(227400944566.55988, 1.6404218106711654e+21, -0.4756428434561119)

Délka, síla, úhel
(112841276423.44653, 2.001009072509201e+16, 0.12379069634650844)

Délka, síla, úhel
(174333410775.04703, 463082070235440.2, -0.3635471780925802)

Délka, síla, úhel
(192550046715.56897, 5600324577648573.0, 0.01067428304314462)

Délka, síla, úhel
(57565447386.60809, 1.3219936733326112e+22, -0.8212460953005426)

Délka, síla, úhel
(91441839475.42924, 1.5736502383649744e+16, 2.1619385784086593)

Délka, síla, úhel
(174090282318.06128, 464376422180232.7, 2.7661544248659142)

Délka, síla, úhel
(70555990321.96355, 2.1540002655898996e+16, 1.1378765403712536)

Délka, síla, úhel
(106619351776.96086, 5.685416743611117e+22, -1.480445640350098)

Délka, síla, úhel
(81432200760.60365, 2.927433308873679e+17, 2.9952097488322704)

Délka, síla, úhel
(191564353470.77124, 5658105726261955.0, -3.1404893430457523)

Délka, síla, úhel
(66758604897.04816, 2.406018884937024e+16, -1.9804728446068451)

Délka, síla, úhel
(148564330335.46457, 3.5932700994158513e+22, 2.223099971101124)

Délka, síla, úhel
(227388236617.11707, 1.6406051709035322e+21, 2.656777488025252)

Délka, síla, úhel
(57721230926.77122, 1.3148674586127853e+22, 2.248928835615211)

Délka, síla, úhel
(106614386844.56024, 5.685946285034295e+22, 1.6323529951740123)

Délka, síla, úhel
